sample_key,preset,object_id,view_idx,target_file,mask_source,method,fg_psnr,fg_rmse,foreground_mse,foreground_psnr,foreground_ssim,full_mse,full_psnr,full_ssim,gt_highlight_area_in_fg,gt_highlight_saturated_ratio,highlight_area_abs_error,highlight_centroid_distance,highlight_chroma_l1_on_gt_mask,highlight_crop_ssim,highlight_mae,highlight_mask_iou,highlight_mse,highlight_mse_ratio,highlight_p95_luma_abs_error,highlight_p99_luma_abs_error,highlight_psnr,highlight_rmse,highlight_saturated_ratio_abs_error,lpips_foreground,lpips_full,lpips_highlight_crop,non_highlight_mse,non_highlight_psnr,pred_highlight_area_in_fg,pred_highlight_saturated_ratio,union_highlight_coverage_in_fg
highlight_test_samebatch_onehdri_highlight_test_samples__khronos_specular_silk_pouf_v000_t014,highlight_test_samebatch_onehdri,highlight_test_samples__khronos_specular_silk_pouf,0,000_014_white_studio_05.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/khronos_specular_silk_pouf/000_014_white_studio_05.png,rgbx,11.370416086983573,0.2700717730626255,0.07293876260519028,11.370416086983573,0.8533374353239053,0.07293876260519028,11.370416086983573,0.8533374353239053,0.0744781494140625,0.0,0.7268791198730469,0.008419623539340998,0.002621601102873683,0.8533374353239053,0.22108201682567596,0.0440075119249535,0.0526486374437809,0.7060150623090186,0.27843135595321655,0.2745097875595093,12.78612863952464,0.2294529089895809,0.30854332447052,0.20310182869434357,0.20310182869434357,0.20310182869434357,0.07457154989242554,11.274268304545682,0.8013572692871094,0.30854332447052,0.8389167785644531
highlight_test_samebatch_onehdri_highlight_test_samples__khronos_chronograph_watch_v000_t014,highlight_test_samebatch_onehdri,highlight_test_samples__khronos_chronograph_watch,0,000_014_white_studio_02.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/khronos_chronograph_watch/000_014_white_studio_02.png,rgbx,9.044477294239343,0.35300116224273215,0.1246098205447197,9.044477294239343,0.7994731732541592,0.1246098205447197,9.044477294239343,0.7994731732541592,0.10995101928710938,0.00013877806486561894,0.6990966796875,0.1370217588667213,0.004387786146253347,0.7994731732541592,0.19591586291790009,0.07493440896678506,0.05612501874566078,0.4217704738314345,0.07569015026092529,0.05316472053527832,12.508435009349782,0.23690719437294594,0.2707559877890162,0.32050976157188416,0.32050976157188416,0.32050976157188416,0.13307005167007446,8.759196744870705,0.8090476989746094,0.27089476585388184,0.8549346923828125
highlight_test_samebatch_onehdri_highlight_test_samples__gso_threshold_porcelain_teapot_white_v000_t001,highlight_test_samebatch_onehdri,highlight_test_samples__gso_threshold_porcelain_teapot_white,0,000_001_studio_small_08.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/gso_threshold_porcelain_teapot_white/000_001_studio_small_08.png,rgbx,10.528306854664507,0.29756692512248933,0.08854607492685318,10.528306854664507,0.852335456144658,0.08854607492685318,10.528306854664507,0.852335456144658,0.0185089111328125,0.0,0.6738471984863281,0.07087905237811516,0.0009213089942932129,0.852335456144658,0.40261709690093994,0.010257133098770988,0.17892217636108398,2.060324112554677,0.1456548571586609,0.1378117799758911,7.4733582782633725,0.4229919341560593,0.34295135736465454,0.332518994808197,0.332518994808197,0.332518994808197,0.08684176206588745,10.612713730604561,0.6923561096191406,0.34295135736465454,0.7036476135253906
highlight_test_samebatch_onehdri_highlight_test_samples__khronos_metal_rough_spheres_no_textures_v000_t002,highlight_test_samebatch_onehdri,highlight_test_samples__khronos_metal_rough_spheres_no_textures,0,000_002_interior.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/khronos_metal_rough_spheres_no_textures/000_002_interior.png,rgbx,4.693927489193747,0.582510322184646,0.33931827545166016,4.693927489193747,0.3338790247499344,0.33931827545166016,4.693927489193747,0.3338790247499344,0.1345367431640625,0.0012759441742673516,0.5853614807128906,0.05186998035917777,0.0022193193435668945,0.3338790247499344,0.4121551215648651,0.04163081945561844,0.18742112815380096,0.5164100441306237,0.1710488200187683,0.09135288000106812,7.271814522775431,0.43292161894943637,0.24909265094902366,0.6226091980934143,0.6226091980934143,0.6226091980934143,0.3629308342933655,4.4017613294412525,0.7198982238769531,0.250368595123291,0.8202857971191406
highlight_test_samebatch_onehdri_highlight_test_samples__khronos_toy_car_v000_t004,highlight_test_samebatch_onehdri,highlight_test_samples__khronos_toy_car,0,000_004_photo_studio_01.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/khronos_toy_car/000_004_photo_studio_01.png,rgbx,8.406587834357735,0.37990115006225816,0.1443248838186264,8.406587834357735,0.7977692919632394,0.1443248838186264,8.406587834357735,0.7977692919632394,0.08693313598632812,0.0007459739572368562,0.7846870422363281,0.12554749216073421,0.0029660959262400866,0.7977692919632394,0.3223154842853546,0.08802809278238918,0.12606774270534515,0.8631042855672332,0.23141568899154663,0.19405490159988403,8.993960233174686,0.35506019588985915,0.786124863254372,0.4657214879989624,0.4657214879989624,0.4657214879989624,0.1460631638765335,8.354592963329495,0.8716201782226562,0.7868708372116089,0.8810005187988281
highlight_test_samebatch_onehdri_highlight_test_samples__khronos_specular_silk_pouf_v000_t014,highlight_test_samebatch_onehdri,highlight_test_samples__khronos_specular_silk_pouf,0,000_014_white_studio_05.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/khronos_specular_silk_pouf/000_014_white_studio_05.png,ours,11.745389145213716,0.25866075609943173,0.06690538674592972,11.745389145213716,0.8790928128350112,0.06690538674592972,11.745389145213716,0.8790928128350112,0.0744781494140625,0.0,0.7371635437011719,0.008629226036429686,0.007216582540422678,0.8790928128350112,0.11237644404172897,0.048145256992794004,0.02391139417886734,0.3398186537165675,0.27843135595321655,0.2745097875595093,16.213951011516098,0.1546330953543495,0.23017823696136475,0.2162030041217804,0.2162030041217804,0.2162030041217804,0.07036516070365906,11.526423161314224,0.8116416931152344,0.23017823696136475,0.8454170227050781
highlight_test_samebatch_onehdri_highlight_test_samples__khronos_chronograph_watch_v000_t014,highlight_test_samebatch_onehdri,highlight_test_samples__khronos_chronograph_watch,0,000_014_white_studio_02.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/khronos_chronograph_watch/000_014_white_studio_02.png,ours,9.092119950277631,0.3510702289466004,0.12325030565261841,9.092119950277631,0.7761941123319404,0.12325030565261841,9.092119950277631,0.7761941123319404,0.10995101928710938,0.00013877806486561894,0.7032432556152344,0.1350507080395059,0.0008089641924016178,0.7761941123319404,0.15823686122894287,0.07291001631552813,0.04594874382019043,0.3460005529603125,0.07569015026092529,0.05316472053527832,13.37726357170511,0.214356581005087,0.2099018210428767,0.35466521978378296,0.35466521978378296,0.35466521978378296,0.13279962539672852,8.76803150030977,0.8131942749023438,0.2100405991077423,0.86041259765625
highlight_test_samebatch_onehdri_highlight_test_samples__gso_threshold_porcelain_teapot_white_v000_t001,highlight_test_samebatch_onehdri,highlight_test_samples__gso_threshold_porcelain_teapot_white,0,000_001_studio_small_08.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/gso_threshold_porcelain_teapot_white/000_001_studio_small_08.png,ours,12.511752446226419,0.2368167287293431,0.056082163006067276,12.511752446226419,0.8932783050599002,0.056082163006067276,12.511752446226419,0.8932783050599002,0.0185089111328125,0.0,0.6751251220703125,0.07010478533664376,0.00432172417640686,0.8932783050599002,0.22113162279129028,0.013089346183902058,0.061095770448446274,1.0912370191516916,0.1456548571586609,0.1378117799758911,12.139888541515685,0.2471755862710682,0.22609233856201172,0.27439555525779724,0.27439555525779724,0.27439555525779724,0.05598762631416321,12.519079447306504,0.693634033203125,0.22609233856201172,0.70294189453125
highlight_test_samebatch_onehdri_highlight_test_samples__khronos_metal_rough_spheres_no_textures_v000_t002,highlight_test_samebatch_onehdri,highlight_test_samples__khronos_metal_rough_spheres_no_textures,0,000_002_interior.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/khronos_metal_rough_spheres_no_textures/000_002_interior.png,ours,5.411688910750982,0.5363095796383542,0.2876279652118683,5.411688910750982,0.3721616893730339,0.2876279652118683,5.411688910750982,0.3721616893730339,0.1345367431640625,0.0012759441742673516,0.001678466796875,0.06324846946531498,0.005249768495559692,0.3721616893730339,0.2148238569498062,0.045979721763734965,0.08155752718448639,0.2551369709757574,0.16510367393493652,0.09135288000106812,10.885359504565864,0.28558278516830526,0.21484064811374992,0.6597884893417358,0.6597884893417358,0.6597884893417358,0.3196617364883423,4.953093456691842,0.1362152099609375,0.21611659228801727,0.25885009765625
highlight_test_samebatch_onehdri_highlight_test_samples__khronos_toy_car_v000_t004,highlight_test_samebatch_onehdri,highlight_test_samples__khronos_toy_car,0,000_004_photo_studio_01.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/khronos_toy_car/000_004_photo_studio_01.png,ours,8.423577174142556,0.3791588010426252,0.14376139640808105,8.423577174142556,0.7868332541975992,0.14376139640808105,8.423577174142556,0.7868332541975992,0.08693313598632812,0.0007459739572368562,0.785125732421875,0.12570867498536803,0.004222393035888672,0.7868332541975992,0.3049260973930359,0.08536790705505977,0.11932187527418137,0.8167792894564139,0.23141568899154663,0.19405490159988403,9.2327992984208,0.34542998606690384,0.708060898410622,0.5002904534339905,0.5002904534339905,0.5002904534339905,0.14608827233314514,8.353846469365688,0.8720588684082031,0.7088068723678589,0.8835639953613281
